IPEDSID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,PHONE,STFIPS,COFIPS,LAT,LON,SECTOR,LEVEL,INST_TYPE,NAICS_CODE,NAICS_DESC,HI_OFFER,DEG_GRANT,LOCALE,STATUS,CLOSE_DATE,MERGE_ID,ALIAS,SIZE_SET,INST_SIZE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,FTE,NCES_URL,SCHOOL_URL,SHELTER_ID,LAST_UPDAT
161837,Baltimore Hebrew University Inc,5800 Park Heights Avenue,,Baltimore,MD,21215,3932,US,4105786900,24,24510,39.35460736000,-76.68776965900,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,-2,1,79,26,105,2,0,47,http://nces.ed.gov/GLOBALLOCATOR/,www.bhu.edu,,2010/09/13
161864,Baltimore City Community College,2901 Liberty Hts Ave,,Baltimore,MD,21215,7893,US,4104628300,24,24510,39.31997761800,-76.66287832900,4,2,1,611210,Junior Colleges,40,1,11,A,-2,-2,,3,3,4134,2750,6884,2,0,1133,http://nces.ed.gov/GLOBALLOCATOR/,www.bccc.edu,,2010/09/13
162283,Coppin State University,2500 West North Avenue,,Baltimore,MD,21216,3698,US,4109513000,24,24510,39.31078582800,-76.65854750000,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,11,A,-2,-2,Coppin,12,2,1292,2759,4051,1,651,697,http://nces.ed.gov/GLOBALLOCATOR/,www.coppin.edu,,2010/09/13
163578,College of Notre Dame of Maryland,4701 N Charles St,,Baltimore,MD,21210,2476,US,4104350100,24,24510,39.35130727500,-76.61970113500,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,9,2,2326,609,2935,1,406,489,http://nces.ed.gov/GLOBALLOCATOR/,www.ndm.edu,,2010/09/13
163453,Morgan State University,1700 East Cold Spring Lane,,Baltimore,MD,21251,0001,US,4438853333,24,24510,39.34423540100,-76.58423801000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,13,3,1350,6204,7554,1,2831,1635,http://nces.ed.gov/GLOBALLOCATOR/,www.morgan.edu,,2010/09/13
232946,Northern Virginia Community College,4001 Wakefield Chapel Rd,,Annandale,VA,22003,3796,US,7033233000,51,51059,38.83403942800,-77.23667856200,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,,5,5,26860,15010,41870,2,0,2623,http://nces.ed.gov/GLOBALLOCATOR/,www.nvcc.edu,,2010/07/16
232681,University of Mary Washington,1301 College Ave,,Fredericksburg,VA,22401,5300,US,5406541000,51,51630,38.30220605900,-77.47439200000,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,23,A,-2,-2,Mary Washington College,14,3,995,3768,4763,1,2459,939,http://nces.ed.gov/GLOBALLOCATOR/,www.umw.edu,,2010/01/15
232450,John Tyler Community College,13101 Jefferson Davis Hwy,,Chester,VA,23831,5316,US,8047964000,51,51041,37.34639403500,-77.40817500000,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,,3,3,6580,2148,8728,2,0,542,http://nces.ed.gov/GLOBALLOCATOR/,www.jtcc.edu,,2010/01/15
233842,Union Theological Seminary & Presbyterian School of Christian Education,3401 Brook Rd,,Richmond,VA,23227,,US,8043550671,51,51760,37.57893541700,-77.44931657700,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,Union-PSCE,-2,1,150,194,344,1,130,117,http://nces.ed.gov/GLOBALLOCATOR/,www.union-psce.edu,,2010/09/13
234164,Virginia Union University,1500 N Lombardy St,,Richmond,VA,23220,,US,8042575600,51,51760,37.56186400500,-77.45095400000,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,12,A,-2,-2,,10,2,60,1438,1498,1,707,284,http://nces.ed.gov/GLOBALLOCATOR/,www.vuu.edu,,2010/01/15
233374,University of Richmond,28 Westhampton Way,,Richmond,VA,23173,,US,8042898000,51,51760,37.57762538200,-77.53870200000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,UR/U of Richmond/Richmond,14,2,664,3396,4060,1,2742,1630,http://nces.ed.gov/GLOBALLOCATOR/,www.richmond.edu,,2010/01/15
233541,Shenandoah University,1460 University Dr,,Winchester,VA,22601,5195,US,5406654500,51,51840,39.16605804700,-78.15837590300,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,13,A,-2,-2,SU,10,2,1170,2341,3511,1,809,796,http://nces.ed.gov/GLOBALLOCATOR/,www.su.edu,10779561,2010/07/08
233754,Thomas Nelson Community College,99 Thomas Nelson Drive,,Hampton,VA,23666,,US,7578252700,51,51650,37.06267817500,-76.41773440300,4,2,1,611210,Junior Colleges,40,1,12,A,-2,-2,TNCC,3,4,4745,2796,7541,2,0,746,http://nces.ed.gov/GLOBALLOCATOR/,www.tncc.edu,,2010/01/15
231712,Christopher Newport University,1 University Place,,Newport News,VA,23606,,US,7575947000,51,51700,37.06328092500,-76.49487550000,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,CNU,14,2,248,4656,4904,1,2893,1023,http://nces.ed.gov/GLOBALLOCATOR/,www.cnu.edu,,2010/01/15
231970,Eastern Virginia Medical School,700w. Olney,,Norfolk,VA,23507,,US,7574468422,51,51710,36.86168053300,-76.30076800000,2,1,2,611310,"Colleges, Universities, and Professional Schools",21,1,12,A,-2,-2,,-2,1,21,751,772,2,0,1090,http://nces.ed.gov/GLOBALLOCATOR/,www.evms.edu,,2010/01/15
232937,Norfolk State University,700 Park Ave,,Norfolk,VA,23504,8000,US,7578238600,51,51710,36.84826172600,-76.26393050000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,"Norfolk State; NSU",13,3,1139,5191,6330,1,2464,1099,http://nces.ed.gov/GLOBALLOCATOR/,www.nsu.edu,,2010/01/15
231651,Regent University,1000 Regent University Dr,,Virginia Beach,VA,23464,,US,7572264127,51,51810,36.80092869800,-76.19284400000,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,11,A,-2,-2,,10,2,2190,2007,4197,1,550,560,http://nces.ed.gov/GLOBALLOCATOR/,www.regent.edu,,2010/01/15
202161,Bradford School,2469 Stelzer Road,,Columbus,OH,43219,,US,6144166200,39,39049,40.02350500000,-82.91115200000,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,1,1,0,362,362,1,124,91,http://nces.ed.gov/GLOBALLOCATOR/,www.bradfordschoolcolumbus.edu,,2010/01/15
202189,Kaplan College-Columbus Campus,2745 Winchester Pike,,Columbus,OH,43232,,US,6144564600,39,39049,39.91678759000,-82.91553350600,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,2,1,0,562,562,2,0,41,http://nces.ed.gov/GLOBALLOCATOR/,kc-columbus.com,,2010/05/21
202204,Ohio Institute of Health Careers,1880 E. Dublin - Granville Rd. - Ste 100,,Columbus,OH,43229,3553,US,6148915030,39,39049,40.08644849400,-82.96833503600,6,2,3,611210,Junior Colleges,40,1,11,A,-2,-2,,1,1,0,260,260,2,0,38,http://nces.ed.gov/GLOBALLOCATOR/,ohioinstituteofhealthcareers.com,,2010/05/21
202541,DeVry University-Ohio,1350 Alum Creek Dr,,Columbus,OH,43209,2705,US,6142537291,39,39049,39.94047537300,-82.94047955600,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,11,A,-2,-2,,9,2,1782,1892,3674,2,0,342,http://nces.ed.gov/GLOBALLOCATOR/,www.devry.edu,,2010/05/21
203030,Adult and Community Education-Hudson,2323 Lexington Avenue,,Columbus,OH,43211,,US,6143656000244,39,39049,40.01285051800,-82.98060334900,7,3,1,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,1,8,175,183,2,0,26,http://nces.ed.gov/GLOBALLOCATOR/,www.cpsadulted.org,,2010/05/21
203386,Hondros College,4140 Executive Parkway,,Westerville,OH,43081,,US,8884663767,39,39049,40.08440662500,-82.90103938700,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,-3,1,20,580,600,2,0,252,http://nces.ed.gov/GLOBALLOCATOR/,www.hondros.edu,,2010/05/24
200697,Air Force Institute of Technology-Graduate School of Engineering & Management,2950 Hobson Way-Wright Patterson AFB,,Dayton,OH,45433,7765,US,9372553636,39,39057,39.78066325100,-84.08724573600,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,21,A,-2,-2,AFIT,-3,1,55,545,600,2,0,171,http://nces.ed.gov/GLOBALLOCATOR/,www.afit.edu,,2010/05/21
201654,Cedarville University,251 N. Main Street,,Cedarville,OH,45314,0601,US,9377662211,39,39057,39.75033848000,-83.81209819100,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,31,A,-2,-2,,11,2,187,2871,3058,1,2486,621,http://nces.ed.gov/GLOBALLOCATOR/,www.cedarville.edu,,2010/05/21
201690,Central State University,1400 Brush Row Rd,,Wilberforce,OH,45384,1004,US,9373766011,39,39057,39.71646500000,-83.87679500000,1,1,1,611310,"Colleges, Universities, and Professional Schools",20,1,41,A,-2,-2,,11,2,202,1969,2171,1,1352,523,http://nces.ed.gov/GLOBALLOCATOR/,www.centralstate.edu,,2010/01/15
200855,Al-Win Training,485 Glade Run Rd SE,,West Jefferson,OH,43162,,US,7408521244,39,39097,39.93445100000,-83.36206800000,9,3,3,611519,Other Technical and Trade Schools,0,2,-3,R,-2,-2,,-3,-1,0,12,12,2,0,0,http://nces.ed.gov/GLOBALLOCATOR/,www.al-win.com,,2010/01/15
201618,Carousel Beauty College,125 E Second St,,Dayton,OH,45402,,US,9372233572221,39,39113,39.76135100000,-84.18999700000,6,2,3,611511,Cosmetology and Barber Schools,0,2,12,A,-2,-2,,-3,1,0,31,31,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,CarouselBeauty.com,,2010/01/15
201627,Carousel of Miami Valley Beauty College,7809 Waynetowne Blvd,,Huber Heights,OH,45424,,US,9372233572221,39,39113,39.86750200000,-84.14001100000,6,2,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,25,34,59,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,CarouselBeauty.com,,2010/01/15
202453,Dayton Barber College,28 W Fifth St,,Dayton,OH,45402,,US,9372229101,39,39113,39.75623401000,-84.19228506600,6,2,3,611511,Cosmetology and Barber Schools,0,2,12,A,-2,-2,,-3,1,0,61,61,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,www.daytonbarbercollege.com,,2010/05/21
202480,University of Dayton,300 College Pk,,Dayton,OH,45469,,US,9372291000,39,39113,39.73685990900,-84.17366169200,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,,14,4,1912,8981,10893,1,6081,2479,http://nces.ed.gov/GLOBALLOCATOR/,www.udayton.edu,,2010/05/24
203289,International College of Broadcasting,6 S Smithville Rd,,Dayton,OH,45431,,US,9372588251200,39,39113,39.76498625300,-84.13749896400,6,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,1,1,4,109,113,2,0,21,http://nces.ed.gov/GLOBALLOCATOR/,www.icbcollege.com,,2010/05/21
203313,ITT Technical Institute-Dayton,3325 Stop Eight Rd,,Dayton,OH,45414,3877,US,9372647700,39,39113,39.83455100000,-84.18489900000,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,1,1,166,347,513,2,0,69,http://nces.ed.gov/GLOBALLOCATOR/,www.itt-tech.edu,,2010/01/15
201964,Ohio Christian University,1476 Lancaster Pike,,Circleville,OH,43113,,US,7404748896,39,39129,39.61089456700,-82.90598625000,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,32,A,-2,-2,,8,1,101,671,772,1,202,76,http://nces.ed.gov/GLOBALLOCATOR/,www.ohiochristian.edu,,2010/05/21
201283,Belmont Technical College,120 Fox Shannon Place,,Saint Clairsville,OH,43950,,US,7406959500,39,39013,40.07708400000,-80.96674200000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,2,2,569,1225,1794,2,0,296,http://nces.ed.gov/GLOBALLOCATOR/,www.btc.edu,,2010/01/15
164100,International Beauty School,119 Northe Center Street,,Cumberland,MD,21502,,US,3017773020,24,24001,39.65353000000,-78.76275600000,6,2,3,611511,Cosmetology and Barber Schools,0,2,32,A,-2,-2,,-3,1,0,117,117,2,0,12,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/06/24
162609,Garrett College,687 Mosser Road,,McHenry,MD,21541,,US,3013873000,24,24023,39.56065771600,-79.34326742600,4,2,1,611210,Junior Colleges,40,1,42,A,-2,-2,Garrett Community College|Garrett|GCC|GC,1,1,224,609,833,1,180,200,http://nces.ed.gov/GLOBALLOCATOR/,www.garrettcollege.edu,,2010/06/24
151078,Ivy Tech Community College-Whitewater,2357 Chester Blvd,,Richmond,IN,47374,1298,US,7659662656,18,18177,39.86892239500,-84.88160627100,4,2,1,611210,Junior Colleges,40,1,32,A,-2,-2,,2,2,1561,896,2457,2,0,252,http://nces.ed.gov/GLOBALLOCATOR/,www.ivytech.edu/richmond/,,2010/09/02
130916,Delaware Technical and Community College-Stanton-Wilmington,400 Stanton-Christiana Rd,,Newark,DE,19702,,US,3024543900,10,10003,39.68991717700,-75.64884625800,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,Delaware Tech,3,3,4295,3165,7460,2,0,861,http://nces.ed.gov/GLOBALLOCATOR/,www.dtcc.edu,,2010/09/01
130943,University of Delaware,,,Newark,DE,19716,,US,3028312000,10,10003,39.67802800000,-75.75283300000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,21,A,-2,-2,UD,16,5,2619,17881,20500,1,7211,4004,http://nces.ed.gov/GLOBALLOCATOR/,www.udel.edu/,,2010/01/15
131061,Schilling-Douglas School of Hair Design,70 Amstel Ave,,Newark,DE,19711,7964,US,3027375100101,10,10003,39.68095839800,-75.75666884900,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,40,70,110,2,0,15,http://nces.ed.gov/GLOBALLOCATOR/,schillingdouglas.com,,2010/09/01
131113,Wilmington University,320 Dupont Hwy,,New Castle,DE,19720,,US,8779675464,10,10003,39.68229900000,-75.58699800000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,21,A,-2,-2,,12,3,5066,3914,8980,2,0,1012,http://nces.ed.gov/GLOBALLOCATOR/,www.wilmu.edu,,2010/01/15
163107,Maryland Beauty Academy,152 Chartley Dr,,Reisterstown,MD,21136,2331,US,4105170442,24,24005,39.45747200000,-76.82017100000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,20,15,35,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,www.baltimorestudio.net,,2010/01/15
162104,Cecil College,One Seahawk Drive,,North East,MD,21901,1999,US,4102876060,24,24015,39.64222463400,-75.95594920900,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,2,2,1522,752,2274,2,0,403,http://nces.ed.gov/GLOBALLOCATOR/,www.cecil.edu,,2010/06/24
162830,International Beauty School-Bel Air,227 Archer St,,Bel Air,MD,21014,3639,US,410838084510,24,24025,39.53193273000,-76.34992666500,9,3,3,611511,Cosmetology and Barber Schools,0,2,22,A,-2,-2,,-3,1,0,13,13,2,0,7,http://nces.ed.gov/GLOBALLOCATOR/,ibs-belair.com,,2010/09/13
161800,Award Beauty School,26 E Antietam St,,Hagerstown,MD,21740,5610,US,3014592509,24,24043,39.64044286700,-77.72028327100,9,3,3,611511,Cosmetology and Barber Schools,0,2,13,A,-2,-2,,-3,1,42,74,116,2,0,9,http://nces.ed.gov/GLOBALLOCATOR/,www.AwardBeautySchool.com,,2010/06/24
162681,Kaplan College,18618 Crestwood Dr,,Hagerstown,MD,21742,,US,30173926700,24,24043,39.67299312700,-77.72248485400,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,22,A,-2,-2,,2,2,294,635,929,1,250,122,http://nces.ed.gov/GLOBALLOCATOR/,getinfo.kaplancollege.com/KaplanCollegePortal/KaplanCollegeCampuses/Maryland/Hagerstown/,,2010/06/24
162690,Hagerstown Community College,11400 Robinwood Dr,,Hagerstown,MD,21742,6514,US,3017664422,24,24043,39.63100874700,-77.66737900000,4,2,1,611210,Junior Colleges,40,1,22,A,-2,-2,HCC,2,2,2671,1343,4014,2,0,493,http://nces.ed.gov/GLOBALLOCATOR/,www.hagerstowncc.edu,,2010/09/13
183877,Burlington County College,601 Pemberton-Browns Mills Road,,Pemberton,NJ,08068,1599,US,6098949311,34,34005,39.96435248500,-74.64546715500,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,BCC,3,3,4094,4594,8688,2,0,701,http://nces.ed.gov/GLOBALLOCATOR/,www.bcc.edu,,2010/11/30
184278,Divers Academy International,"LAKESIDE BUSINESS PARK, 1500 LIBERTY PLACE",,ERIAL,NJ,08081,,US,856404610017,34,34005,39.90661700000,-74.79519000000,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,"Divers Academy of the Eastern Seaboard, Inc.",-3,1,0,52,52,2,0,11,http://nces.ed.gov/GLOBALLOCATOR/,www.diversacademy.com,,2010/01/15
185466,Rizzieri Aveda School for Beauty and Wellness,6001 W Lincoln Dr,,Marlton,NJ,08053,1800,US,8569888600,34,34005,39.90883820600,-74.94079159000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,28,107,135,2,0,19,http://nces.ed.gov/GLOBALLOCATOR/,www.rizzierischools.com,,2010/08/23
183938,Camden County College,College Drive,,Blackwood,NJ,08012,,US,8562277200,34,34007,39.78508300000,-75.04047100000,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,,4,4,7152,7799,14951,2,0,1096,http://nces.ed.gov/GLOBALLOCATOR/,www.camdencc.edu,,2010/01/15
184816,Empire Beauty School-Cherry Hill,2100 State Highway #38 Plaza Cherry Hill,,Cherry Hill,NJ,08002,,US,57042943212414,34,34007,39.94190700000,-75.02076700000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,60,110,170,2,0,13,http://nces.ed.gov/GLOBALLOCATOR/,www.empire.edu,,2010/01/15
184870,Harris School of Business-Cherry Hill Campus,"One Cherry Hill, One Mall Drive Ste.700",,Cherry Hill,NJ,08002,,US,8566625300,34,34007,39.94253600000,-75.02519100000,9,3,3,611410,Business and Secretarial Schools,0,2,21,A,-2,-2,,-3,1,90,208,298,2,0,34,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
185970,P B Cosmetology Education Center,110 Monmouth St,,Gloucester,NJ,08030,,US,8564564050,34,34007,39.89880531300,-75.12630815700,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,37,190,227,2,0,33,http://nces.ed.gov/GLOBALLOCATOR/,www.pbcosmetologyschool.com,,2010/08/23
186052,Pennco Tech,99 Erial Road,,Blackwood,NJ,08012,,US,8562320310,34,34007,39.80794053800,-75.06165870300,6,2,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,173,507,680,2,0,74,http://nces.ed.gov/GLOBALLOCATOR/,www.penncotech.com,,2010/08/20
183655,Atlantic Cape Community College,5100 Black Horse Pike,,Mays Landing,NJ,08330,2699,US,6096251111,34,34001,39.46588400000,-74.68397500000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,3,3,3356,3651,7007,2,0,754,http://nces.ed.gov/GLOBALLOCATOR/,www.atlantic.edu,,2010/01/15
186876,The Richard Stockton College of New Jersey,Jim Leeds Rd,,Pomona,NJ,08240,0195,US,6096521776,34,34001,39.49199400000,-74.53263300000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,22,A,-2,-2,Stockton State|Stockton State College|Stockton University|Richard Stockton College of New Jersey|Richard Stockton College of NJ|Stockton College of New Jersey|Stockton College of NJ|R Stockton College|RSC|Richard Stockton College|SSC,13,3,1252,6055,7307,1,2458,1118,http://nces.ed.gov/GLOBALLOCATOR/,www.stockton.edu,,2010/01/15
171599,Olivet College,320 South Main Street,,Olivet,MI,49076,,US,2697497000,26,26045,42.44090845800,-84.92286433600,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,42,A,-2,-2,OC Comets,8,2,155,1071,1226,1,711,201,http://nces.ed.gov/GLOBALLOCATOR/,www.olivetcollege.edu,,2010/09/13
171988,Ross Medical Education Center-Lansing,4106 W Saginaw Hwy,,Lansing,MI,48917,,US,51770390442500,26,26045,42.74185489800,-84.60580711900,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,251,251,2,0,20,http://nces.ed.gov/GLOBALLOCATOR/,www.rossmedicaleducation.com,,2010/09/13
169248,Central Michigan University,,,Mount Pleasant,MI,48859,,US,9897744000,26,26073,43.58674200000,-84.77481300000,1,1,1,611310,"Colleges, Universities, and Professional Schools",10,1,33,A,-2,-2,,16,5,7141,20084,27225,1,6698,2925,http://nces.ed.gov/GLOBALLOCATOR/,www.cmich.edu,,2010/01/15
171395,North Central Michigan College,1515 Howard St,,Petoskey,MI,49770,,US,2313486602,26,26047,45.36052442900,-84.95269849000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,NCMC,2,2,1383,1002,2385,1,148,289,http://nces.ed.gov/GLOBALLOCATOR/,www.ncmich.edu,,2010/09/13
170587,Kirtland Community College,10775 N Saint Helen Road,,Roscommon,MI,48653,,US,9892755000,26,26143,44.49075306500,-84.41338848600,4,2,1,611210,Junior Colleges,40,1,43,A,-2,-2,,2,2,1045,769,1814,2,0,253,http://nces.ed.gov/GLOBALLOCATOR/,www.kirtland.edu,,2010/09/13
169521,Delta College,1961 Delta Road,,University Center,MI,48710,,US,9896869000,26,26017,43.55231000000,-83.99308100000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,4,4,6432,4492,10924,2,0,937,http://nces.ed.gov/GLOBALLOCATOR/,www.delta.edu,,2010/01/15
168847,Baker College of Flint,1050 West Bristol Road,,Flint,MI,48507,9987,US,8107664000,26,26049,42.97476420000,-83.69467906700,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,12,3,2588,3340,5928,1,376,549,http://nces.ed.gov/GLOBALLOCATOR/,www.baker.edu,,2010/09/10
169275,Mott Community College,1401 E Court St,,Flint,MI,48503,,US,8107620200,26,26049,43.01994090400,-83.67243029600,4,2,1,611210,Junior Colleges,40,1,12,A,-2,-2,,4,4,6936,3868,10804,2,0,863,http://nces.ed.gov/GLOBALLOCATOR/,www.mcc.edu,,2010/09/10
169813,Creative Hair School of Cosmetology,G-4439 Clio Rd,,Flint,MI,48504,,US,8107874247,26,26049,43.05925400000,-83.73514300000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,17,12,29,2,0,4,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
169947,Flint Institute of Barbering Inc,3214 Flushing Road,,Flint,MI,48504,4395,US,8102324711,26,26049,43.02642900000,-83.73856800000,6,2,3,611511,Cosmetology and Barber Schools,0,2,12,A,-2,-2,F.I.B. |The Flint Barber College,-3,1,0,48,48,2,0,8,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
169628,Michigan State University College of Law,368 Law College Bldg,,East Lansing,MI,48824,1300,US,5174326800,26,26065,42.72573100000,-84.47351400000,2,1,2,611310,"Colleges, Universities, and Professional Schools",21,1,13,A,-2,-2,,-2,1,144,815,959,2,0,173,http://nces.ed.gov/GLOBALLOCATOR/,www.law.msu.edu,,2010/01/15
171100,Michigan State University,,,East Lansing,MI,48824,1046,US,5173551855,26,26065,42.72476000000,-84.47363900000,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,41,A,-2,-2,MSU|Spartans|MI State University|State|MI State U,16,5,5500,41148,46648,1,16759,10935,http://nces.ed.gov/GLOBALLOCATOR/,www.msu.edu,,2010/01/15
168519,Fiser's College of Cosmetology,329-1/2 E Maumee,,Adrian,MI,49221,,US,5172630000,26,26091,41.89770020700,-84.03231673600,9,3,3,611511,Cosmetology and Barber Schools,0,2,32,A,-2,-2,,-3,1,6,10,16,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,www.adrianbeauty.edu,,2010/09/10
172556,Virginia Farrell Beauty School,23620 Harper Rd,,Saint Clair Shores,MI,48080,,US,5867756640,26,26099,42.46933100000,-82.90633100000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,0,59,59,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,WWW.VIRGINIAFARRELL.COM,,2010/01/15
